ID,TEMP,REL HUMIDITY,DEW POINT,CO2,CH4,SO2,NH3,O3,O2,PM 2_5,PM_10,Avg_AQI
10163,27.28,60.13,16.24,4.8859,1.9254,0.54,4.17,1.1702,0.0271,0.4476,86,22.0118
10164,27.29,60.13,16.25,4.9053,1.9289,0.53,4.23,1.1716,0.0271,0.4496,87,22.12805556
10165,27.28,60.1,16.23,4.8098,1.9281,0.56,4.33,1.1715,0.027,0.4383,88,22.22052222
10166,27.28,60.13,16.24,4.8851,1.9366,0.54,4.48,1.1719,0.0271,0.437,88,22.23418889
10167,27.28,60.13,16.24,4.8871,1.9394,0.54,4.43,1.1732,0.0271,0.4415,89,22.34647778
10168,27.28,60.1,16.23,4.8912,1.9379,0.44,4.28,1.1733,0.0272,0.4316,89,22.34124444
10169,27.28,60.13,16.24,4.863,1.9251,0.57,4.68,1.1722,0.0271,0.4374,89,22.34164444
10170,27.29,60.1,16.24,4.9121,1.947,0.56,4.15,1.173,0.027,0.447,89,22.34845556
10171,27.28,60.1,16.23,4.8918,1.9518,0.58,4.44,1.1728,0.0272,0.4438,89,22.34415556
10172,27.29,60.07,16.24,4.8834,1.9473,0.54,4.35,1.1734,0.0271,0.4375,89,22.34096667
10173,27.28,60.07,16.23,4.8848,1.9371,0.59,4.4,1.1741,0.027,0.4515,89,22.33938889
10174,27.28,60.07,16.23,4.8852,1.9325,0.51,4.21,1.1723,0.0271,0.4371,89,22.33713333
10175,27.28,60.03,16.22,4.8802,1.9338,0.52,4.39,1.1731,0.0271,0.4387,88,22.22032222
10176,27.28,60.07,16.23,4.889,1.9372,0.53,4.24,1.1722,0.0272,0.4387,88,22.22714444
10177,27.29,60.04,16.23,4.8889,1.9451,0.55,4.2,1.1718,0.027,0.439,88,22.22575556
10178,27.29,60,16.22,4.8742,1.9248,0.58,4.16,1.1734,0.0269,0.4369,88,22.21624444
10179,27.28,60.03,16.22,4.8866,1.9232,0.57,4.19,1.1728,0.027,0.4334,88,22.21922222
10180,27.29,60.04,16.23,4.8818,1.9468,0.55,4.18,1.1727,0.0271,0.4431,88,22.22572222
10181,27.29,60,16.22,4.8821,1.9236,0.53,4.38,1.1741,0.0271,0.4448,88,22.21796667
10182,27.28,60.03,16.22,4.9169,1.9331,0.55,4.21,1.1727,0.0271,0.446,88,22.22508889
10183,27.28,60.03,16.22,4.8772,1.9256,0.55,4.13,1.1727,0.0272,0.4421,89,22.33053333
10184,27.28,60,16.21,4.9058,1.9356,0.62,4.21,1.173,0.0272,0.4369,89,22.32983333
10185,27.28,60.03,16.22,4.8439,1.9204,0.6,4.23,1.1329,0.0271,0.4423,89,22.32184444
10186,27.28,60,16.21,4.8874,1.93,0.49,4.4,1.1722,0.027,0.4371,90,22.43818889
10187,27.28,60,16.21,4.9049,1.9252,0.55,4.26,1.1737,0.0271,0.4544,90,22.4417
10188,27.28,60,16.21,4.9019,1.9285,0.58,4.22,1.1733,0.0271,0.4486,90,22.44104444
10189,27.27,60.03,16.21,4.9035,1.9352,0.54,4.18,1.1732,0.0271,0.442,90,22.44344444
10190,27.28,60,16.21,4.8807,1.9335,0.56,4.2,1.1731,0.0271,0.4443,90,22.43874444
10191,27.28,60,16.21,4.8872,1.9466,0.57,4.29,1.1733,0.027,0.4422,91,22.55181111
10192,27.28,60,16.21,4.844,1.9305,0.53,4.2,1.1732,0.0271,0.4368,91,22.54462222
10193,27.28,60,16.21,4.9051,1.9294,0.57,4.17,1.1726,0.0271,0.443,92,22.66302222
10194,27.28,59.97,16.21,4.8853,1.9271,0.58,3.99,1.1721,0.0271,0.4439,92,22.65727778
10195,27.29,59.97,16.21,4.9216,1.9514,0.53,4.29,1.1723,0.027,0.4509,93,22.77702222
10196,27.26,59.97,16.19,4.8862,1.9913,0.55,4.35,1.1738,0.0271,0.4415,94,22.88221111
10197,27.27,60,16.21,4.8967,1.9356,0.56,4.33,1.1728,0.0272,0.4437,95,22.99511111
10198,27.27,60,16.21,4.9064,1.93,0.59,4.63,1.1706,0.0271,0.4367,96,23.10564444
10199,27.28,60,16.21,4.9035,1.9562,0.53,4.22,1.1703,0.027,0.4522,96,23.11102222
10200,27.28,59.97,16.21,4.9064,1.9468,0.54,4.54,1.1718,0.0271,0.4457,96,23.10642222
10201,27.28,60,16.21,4.8881,1.9249,0.56,4.45,1.1713,0.0271,0.4465,96,23.10532222
10202,27.29,60,16.22,4.9057,1.9426,0.6,3.95,1.171,0.0271,0.4423,96,23.11096667
10203,27.27,60,16.21,4.8869,1.9455,0.52,4.24,1.1715,0.0272,0.4365,96,23.10528889
10204,27.28,60,16.21,4.8896,1.9358,0.54,4.11,1.1721,0.0271,0.4418,95,22.99515556
10205,27.29,59.97,16.21,4.8847,1.9317,0.56,4.14,1.1726,0.0271,0.443,94,22.88101111
10206,27.27,59.94,16.19,4.9026,1.938,0.55,4.28,1.1727,0.0271,0.4323,93,22.76363333
10207,27.27,59.94,16.19,4.8878,1.9213,0.07,4.29,1.1727,0.0271,0.4436,93,22.76138889
10208,27.28,59.97,16.21,4.8876,1.9227,0.61,4.17,1.1726,0.0271,0.4437,89,22.32374444
10209,27.27,59.97,16.2,4.9061,1.9197,0.59,4.15,1.1722,0.0271,0.4419,88,22.21188889
10210,27.29,59.94,16.21,4.9036,1.9357,0.57,4.24,1.1721,0.0271,0.4502,87,22.10318889
10211,27.28,59.94,16.2,4.9068,1.9346,0.55,4.21,1.1726,0.0271,0.4368,86,21.98865556
10212,27.27,59.94,16.19,4.8789,1.9451,0.53,4.16,1.1733,0.0271,0.4364,85,21.87342222
10213,27.28,59.94,16.2,4.8829,1.923,0.57,4.2,1.1731,0.0271,0.437,85,21.87367778
10214,27.27,59.94,16.19,4.8884,1.9224,0.53,4.29,1.1715,0.027,0.4536,84,21.76254444
10215,27.28,59.94,16.2,4.8917,1.9369,0.54,4.14,1.1721,0.0271,0.4369,84,21.76496667
10216,27.29,59.94,16.21,4.8856,1.9318,0.52,4.44,1.1731,0.0271,0.4496,85,21.87857778
10217,27.27,59.94,16.19,4.9041,1.936,0.53,4.07,1.1712,0.0271,0.4373,85,21.87507778
10218,27.28,59.94,16.2,4.8794,1.9218,0.54,4.03,1.1721,0.0271,0.4368,86,21.98413333
10219,27.29,59.94,16.21,4.9047,1.9195,0.56,4.34,1.1717,0.027,0.4504,86,21.99036667
10220,27.28,59.94,16.2,4.9077,1.949,0.56,4.28,1.1719,0.0271,0.4509,87,22.10295556
10221,27.29,59.94,16.21,4.9039,1.9469,0.56,4.38,1.1723,0.027,0.4438,87,22.10376667
10222,27.27,59.91,16.19,4.8881,1.9339,0.55,4.44,1.1723,0.0271,0.4369,88,22.20314444
10223,27.28,59.94,16.2,4.9051,1.9331,0.59,4.25,1.1744,0.0271,0.451,88,22.2123
10224,27.27,59.94,16.19,4.9043,1.9205,0.5,4.11,1.1727,0.0271,0.4422,89,22.31853333
10225,27.28,59.94,16.2,4.8797,1.9196,0.56,4.16,1.1716,0.0271,0.452,89,22.31888889
10226,27.28,59.94,16.2,4.8797,1.9235,0.54,4.45,1.173,0.0271,0.4414,90,22.42941111
10227,27.28,59.94,16.2,4.8836,1.928,0.6,4.3,1.1725,0.0271,0.4534,90,22.43162222
10228,27.28,59.91,16.19,4.8929,1.9273,0.58,4.26,1.173,0.0271,0.4532,90,22.42816667
10229,27.28,59.91,16.19,4.9081,1.9364,0.55,4.35,1.1737,0.0271,0.437,91,22.54025556
10230,27.28,59.91,16.19,4.887,1.9367,0.59,4.19,1.1738,0.0273,0.4386,91,22.53815556
10231,27.28,59.91,16.19,4.879,1.9301,0.63,4.33,1.1719,0.0271,0.4377,92,22.64731111
10232,27.29,59.94,16.21,4.8885,1.9378,0.59,4.34,1.1714,0.027,0.4381,92,22.65586667
10233,27.29,59.94,16.21,4.8781,1.9444,0.55,4.32,1.1718,0.0271,0.4331,92,22.65494444
10234,27.29,59.91,16.2,4.8919,1.9454,0.54,4.11,1.1716,0.027,0.4539,93,22.76553333
10235,27.28,59.91,16.19,4.8921,1.9456,0.58,4.29,1.1712,0.027,0.4417,93,22.76195556
10236,27.29,59.91,16.2,4.9082,1.9322,0.58,4.28,1.1719,0.027,0.4515,93,22.76564444
10237,27.29,59.91,16.2,4.9057,1.9441,0.61,4.4,1.1721,0.0271,0.4494,93,22.76648889
10238,27.28,59.91,16.19,4.8916,1.9262,0.55,4.19,1.1733,0.0271,0.4419,93,22.76001111
10239,27.28,59.91,16.19,4.9063,1.9476,0.55,4.38,1.1329,0.0271,0.4467,93,22.76006667
10240,27.28,59.91,16.19,4.8894,1.9334,0.49,4.26,1.1733,0.0271,0.443,93,22.76068889
10241,27.28,59.91,16.19,4.8777,1.9338,0.55,4.18,1.1739,0.027,0.4432,93,22.75951111
10242,27.27,59.88,16.18,4.9072,1.9343,0.52,4.36,1.1741,0.0271,0.4446,93,22.75747778
10243,27.28,59.88,16.19,4.9075,1.9191,0.63,4.26,1.173,0.0271,0.4411,93,22.75753333
10244,27.28,59.88,16.19,4.9037,1.9535,0.54,4.16,1.1732,0.0267,0.4498,93,22.76187778
10245,27.28,59.85,16.18,4.9217,1.9492,0.56,4.3,1.1733,0.0271,0.4495,93,22.75897778
10246,27.28,59.88,16.19,4.8876,1.9419,0.58,4.21,1.1724,0.0271,0.4471,93,22.75845556
10247,27.26,59.88,16.17,4.8821,1.9255,0.5,4.11,1.1733,0.0271,0.4362,94,22.86157778
10248,27.28,59.88,16.19,4.8872,1.9453,0.5,4.41,1.1741,0.0272,0.4441,95,22.98087778
10249,27.28,59.88,16.19,4.908,1.9313,0.54,4.28,1.1708,0.027,0.4388,95,22.98065556
10250,27.29,59.88,16.19,4.8908,1.9276,0.53,4.34,1.171,0.027,0.4384,95,22.97942222
10251,27.28,59.88,16.19,4.8814,1.927,0.55,4.17,1.1712,0.0271,0.4464,96,23.08923333
10252,27.27,59.85,16.17,4.9036,1.9234,0.51,4.23,1.1329,0.027,0.4376,96,23.07938889
10253,27.27,59.85,16.17,4.9106,1.9382,0.54,4.38,1.172,0.0269,0.4428,96,23.08672222
10254,27.28,59.82,16.17,4.9067,1.9319,0.51,4.23,1.1727,0.0271,0.4329,96,23.08236667
10255,27.28,59.85,16.18,4.907,1.9488,0.56,4.29,1.17,0.0271,0.4385,96,23.08904444
10256,27.27,59.85,16.17,4.8871,1.9316,0.54,4.17,1.1708,0.027,0.443,96,23.08327778
10257,27.28,59.82,16.17,4.9061,1.9375,0.58,4.3,1.1697,0.0271,0.4356,95,22.97177778
10258,27.28,59.82,16.17,4.9045,1.961,0.56,4.35,1.1701,0.027,0.439,95,22.97462222
10259,27.27,59.82,16.17,4.8803,1.9507,0.59,4.12,1.1712,0.0271,0.4443,94,22.85928889
10260,27.26,59.84,16.16,4.9032,1.9498,0.53,4.32,1.1719,0.0271,0.4413,93,22.75036667
10261,27.27,59.85,16.17,4.8857,1.9503,0.44,4.4,1.1715,0.0272,0.4382,92,22.64032222
10262,27.26,59.81,16.16,4.8938,1.992,0.58,4.32,1.1719,0.027,0.4373,91,22.528
10263,27.28,59.85,16.18,4.8856,1.9288,0.53,4.29,1.1329,0.027,0.4401,90,22.41382222
10264,27.27,59.88,16.18,4.8887,1.9256,0.08,4.23,1.1714,0.027,0.4488,89,22.31016667
10265,27.27,59.88,16.18,4.9108,1.9062,0.55,4.18,1.1714,0.0271,0.4374,89,22.30921111
10266,27.27,59.85,16.17,4.9087,1.9305,0.53,4.19,1.1716,0.0271,0.4439,88,22.19686667
10267,27.25,59.87,16.16,4.882,1.952,0.54,4.18,1.1731,0.027,0.4341,88,22.19424444
10268,27.26,59.88,16.17,4.8868,1.9289,0.5,4.24,1.1329,0.0271,0.4367,88,22.19137778
10269,27.26,59.88,16.17,4.8454,1.9465,0.53,4.34,1.1715,0.0271,0.4453,89,22.30508889
10270,27.26,59.88,16.17,4.8876,1.9235,0.56,4.39,1.2109,0.0271,0.4467,89,22.31175556
10271,27.27,59.88,16.18,4.8477,1.9268,0.56,4.13,1.1707,0.0271,0.4438,90,22.41623333
10272,27.26,59.88,16.17,4.8861,1.9207,0.58,4.25,1.172,0.027,0.4438,90,22.41773333
10273,27.28,59.88,16.19,4.9065,1.9407,0.58,4.36,1.1708,0.027,0.437,90,22.42577778
10274,27.27,59.88,16.18,4.9059,1.9607,0.58,4.29,1.1716,0.027,0.438,91,22.53702222
10275,27.25,59.87,16.16,4.8797,1.9438,0.57,4.24,1.1723,0.027,0.4414,92,22.63824444
10276,27.26,59.88,16.17,4.9061,1.9344,0.65,4.33,1.1726,0.0272,0.4374,92,22.64307778
10277,27.27,59.88,16.18,4.9125,1.9379,0.57,4.22,1.1725,0.0271,0.4369,93,22.75743333
10278,27.26,59.88,16.17,4.8894,1.9518,0.63,4.34,1.1727,0.0272,0.4424,93,22.75483333
10279,27.27,59.88,16.18,4.8852,1.9482,0.55,4.37,1.1732,0.0271,0.443,93,22.7563
10280,27.27,59.91,16.19,4.8811,1.9276,0.57,4.23,1.1716,0.0271,0.4437,93,22.7579
10281,27.26,59.91,16.18,4.9217,1.9518,0.6,4.38,1.1713,0.027,0.4497,93,22.7635
10282,27.26,59.91,16.18,4.9029,1.9322,0.55,4.31,1.1329,0.0271,0.4444,93,22.75438889
10283,27.26,59.91,16.18,4.9212,1.942,0.55,4.19,1.1721,0.027,0.4367,93,22.761
10284,27.26,59.91,16.18,4.902,1.9544,0.55,4.21,1.1729,0.027,0.4472,93,22.7615
10285,27.27,59.91,16.19,4.8738,1.9309,0.53,4.21,1.1734,0.0271,0.438,92,22.64591111
10286,27.26,59.91,16.18,4.8862,1.9388,0.54,4.29,1.1724,0.0272,0.4368,92,22.64571111
10287,27.26,59.91,16.18,4.906,1.9388,0.56,4.53,1.1724,0.027,0.4476,92,22.64908889
10288,27.26,59.91,16.18,4.9041,1.9512,0.56,4.4,1.1729,0.0271,0.4416,92,22.64965556
10289,27.26,59.91,16.18,4.8899,1.9526,0.53,4.25,1.1733,0.027,0.438,92,22.64786667
10290,27.26,59.91,16.18,4.9051,1.9529,0.49,4.32,1.1735,0.0271,0.4417,92,22.65003333
10291,27.27,59.91,16.19,4.8861,1.9207,0.54,4.32,1.1737,0.0271,0.4422,91,22.53553333
10292,27.26,59.91,16.18,4.8871,1.9467,0.49,4.27,1.173,0.027,0.4486,91,22.53693333
10293,27.26,59.88,16.17,4.8833,1.9313,0.54,4.21,1.1728,0.027,0.4437,91,22.52978889
10294,27.26,59.88,16.17,4.908,1.9443,0.58,4.34,1.1733,0.027,0.446,91,22.53428889
10295,27.26,59.91,16.18,4.8756,1.9317,0.55,4.28,1.1728,0.027,0.4388,91,22.53287778
10296,27.26,59.88,16.17,4.8884,1.945,0.56,4.29,1.1733,0.0271,0.4386,91,22.53137778
10297,27.26,59.88,16.17,4.9063,1.9531,0.57,4.4,1.1727,0.0271,0.4386,92,22.64531111
10298,27.26,59.88,16.17,4.9068,1.9556,0.6,4.37,1.1701,0.0271,0.4506,92,22.64668889
10299,27.25,59.87,16.16,4.9018,1.9332,0.54,4.34,1.1703,0.0271,0.4497,92,22.64023333
10300,27.27,59.88,16.18,4.9068,1.9607,0.59,4.15,1.1712,0.027,0.4427,92,22.64871111
10301,27.26,59.88,16.17,4.9117,1.9548,0.58,4.12,1.1712,0.027,0.4388,92,22.64594444
10302,27.26,59.88,16.17,4.8863,1.9271,0.57,4.3,1.1729,0.0271,0.4441,92,22.64083333
10303,27.27,59.91,16.19,4.9108,1.9414,0.63,4.17,1.172,0.0271,0.4432,92,22.65161111
10304,27.26,59.88,16.17,4.8848,1.9386,0.61,4.34,1.1711,0.0271,0.4433,93,22.75276667
10305,27.26,59.88,16.17,4.8874,1.9312,0.58,4.23,1.1712,0.0271,0.4367,93,22.75151111
10306,27.27,59.88,16.18,4.8822,1.9458,0.51,4.14,1.1707,0.0272,0.4447,93,22.75562222
10307,27.26,59.88,16.17,4.9111,1.9573,0.54,4.34,1.1717,0.0271,0.4437,94,22.86898889
10308,27.26,59.91,16.18,4.9058,1.952,0.52,4.15,1.1709,0.0272,0.4384,94,22.87158889
10309,27.28,59.88,16.19,4.9167,1.9498,0.61,4.38,1.1722,0.0271,0.4417,94,22.87305556
10310,27.26,59.88,16.17,4.9078,1.9266,0.54,4.15,1.1721,0.0271,0.4434,95,22.97633333
10311,27.27,59.88,16.18,4.9097,1.9633,0.56,4.43,1.1726,0.0271,0.4418,95,22.98272222
10312,27.26,59.91,16.18,4.889,1.9439,0.55,4.38,1.1725,0.0271,0.4431,96,23.09173333
10313,27.26,59.88,16.17,4.9045,1.9367,0.58,4.27,1.1725,0.0271,0.4355,97,23.19847778
10314,27.26,59.88,16.17,4.8761,1.9348,0.57,4.39,1.1718,0.0271,0.4518,97,23.19684444
10315,27.27,59.88,16.18,4.9064,1.9379,0.57,4.51,1.1727,0.0272,0.4377,97,23.20132222
10316,27.26,59.88,16.17,4.905,1.96,0.56,4.51,1.1714,0.0271,0.4372,98,23.3123
10317,27.27,59.91,16.19,4.89,1.875,0.55,4.31,1.1724,0.0272,0.4377,98,23.30803333
10318,27.27,59.88,16.18,4.8863,1.9141,0.53,4.34,1.1724,0.027,0.4362,98,23.30733333
10319,27.28,59.88,16.19,4.8724,1.9586,0.59,4.37,1.1727,0.027,0.4369,98,23.31306667
10320,27.28,59.88,16.19,4.9171,1.9419,0.48,4.36,1.1732,0.027,0.4441,99,23.42814444
10321,27.27,59.88,16.18,4.891,1.9391,0.61,4.28,1.1723,0.0271,0.4438,99,23.42258889
10322,27.26,59.84,16.16,4.9205,1.9499,0.53,4.48,1.1727,0.0271,0.4441,99,23.41936667
10323,27.26,59.88,16.17,4.891,1.9334,0.48,4.23,1.1718,0.0271,0.4378,98,23.3079
10324,27.26,59.84,16.16,4.906,1.9298,0.58,4.33,1.1736,0.0271,0.4371,98,23.30373333
10325,27.26,59.84,16.16,4.8877,1.9571,0.64,4.18,1.1739,0.0272,0.4453,98,23.30568889
10326,27.26,59.84,16.16,4.9056,1.949,0.54,4.25,1.1732,0.0271,0.4433,98,23.30646667
10327,27.26,59.84,16.16,4.8843,1.9551,0.07,4.26,1.1728,0.027,0.4453,97,23.19383333
10328,27.28,59.85,16.18,4.8866,1.9379,0.49,4.23,1.1721,0.0271,0.4378,97,23.19683333
10329,27.27,59.85,16.17,4.9084,1.9647,0.56,4.32,1.1729,0.0272,0.4469,96,23.09001111
10330,27.27,59.85,16.17,4.9058,1.9326,0.62,4.26,1.1728,0.027,0.4442,95,22.97471111
10331,27.26,59.84,16.16,4.8862,1.9636,0.57,4.42,1.1725,0.027,0.437,95,22.97181111
10332,27.28,59.88,16.19,4.88,1.9483,0.6,4.38,1.1726,0.0268,0.4449,94,22.86917778
10333,27.26,59.88,16.17,4.9081,1.9419,0.56,4.47,1.1731,0.027,0.444,93,22.75601111
10334,27.26,59.88,16.17,4.8831,1.9616,0.56,4.28,1.1718,0.0272,0.4372,92,22.64343333
10335,27.28,59.88,16.19,4.8888,1.9343,0.57,4.32,1.1701,0.027,0.4483,92,22.6465
10336,27.27,59.85,16.17,4.8884,1.9153,0.61,4.24,1.1733,0.027,0.4433,92,22.63747778
10337,27.28,59.85,16.18,4.8909,1.9403,0.56,4.16,1.1733,0.0272,0.4321,91,22.53042222
10338,27.26,59.88,16.17,4.8902,1.9483,0.55,4.32,1.1738,0.027,0.437,91,22.53181111
10339,27.28,59.85,16.18,4.8844,1.9366,0.57,4.36,1.1736,0.027,0.438,91,22.52995556
10340,27.28,59.85,16.18,4.9105,1.9398,0.48,4.07,1.1729,0.027,0.4435,91,22.53374444
10341,27.27,59.82,16.17,4.911,1.9313,0.63,4.51,1.1732,0.0271,0.4421,91,22.52718889
10342,27.27,59.85,16.17,4.8463,1.936,0.49,4.36,1.1734,0.0271,0.4487,91,22.52461111
10343,27.27,59.85,16.17,4.904,1.966,0.53,4.21,1.1739,0.0271,0.4436,91,22.53384444
10344,27.26,59.84,16.16,4.878,1.9593,0.49,4.36,1.1728,0.0272,0.4485,91,22.52731111
10345,27.25,59.84,16.16,4.9079,1.9583,0.57,4.39,1.1726,0.0271,0.4419,91,22.52864444
10346,27.27,59.85,16.17,4.9157,1.9324,0.62,4.23,1.1722,0.0271,0.4462,91,22.53151111
10347,27.27,59.88,16.18,4.9205,1.9368,0.56,4.29,1.1709,0.0272,0.4418,91,22.53635556
10348,27.27,59.88,16.18,4.9076,1.9474,0.56,4.3,1.1713,0.0271,0.444,91,22.53637778
10349,27.27,59.85,16.17,4.9069,1.9411,0.54,4.4,1.1731,0.0271,0.4326,91,22.53008889
10350,27.27,59.85,16.17,4.9065,1.9436,0.55,4.16,1.1733,0.0272,0.4363,91,22.53076667
10351,27.27,59.85,16.17,4.8868,1.9411,0.55,4.34,1.1726,0.0271,0.4423,92,22.63998889
10352,27.27,59.85,16.17,4.9065,1.9399,0.55,4.25,1.1725,0.0269,0.4435,92,22.64214444
10353,27.27,59.85,16.17,4.7684,1.9431,0.62,4.34,1.1728,0.0269,0.4317,92,22.62587778
10354,27.28,59.88,16.19,4.845,1.9354,0.52,4.09,1.1747,0.0271,0.4364,92,22.64095556
10355,27.27,59.82,16.17,4.8866,1.9558,0.56,4.28,1.1725,0.027,0.4404,93,22.74914444
10356,27.26,59.84,16.16,4.891,1.964,0.56,4.26,1.1726,0.027,0.4432,93,22.75086667
10357,27.27,59.85,16.17,4.8772,1.935,0.54,4.19,1.1737,0.027,0.4481,93,22.75011111
10358,27.28,59.85,16.18,4.8801,1.9494,0.62,4.32,1.1739,0.0271,0.4445,94,22.865
10359,27.28,59.85,16.18,4.9051,1.9548,0.48,4.46,1.1721,0.027,0.4417,94,22.86785556
10360,27.27,59.85,16.17,4.8861,1.9534,0.62,4.35,1.1719,0.0272,0.4482,94,22.86408889
10361,27.26,59.84,16.16,4.8888,1.9424,0.51,4.38,1.173,0.0271,0.4421,94,22.85926667
10362,27.26,59.84,16.16,4.8879,1.9621,0.54,4.24,1.1724,0.0271,0.4497,94,22.86213333
10363,27.26,59.84,16.16,4.8889,1.9425,0.52,4.33,1.1729,0.027,0.4413,95,22.97028889
10364,27.27,59.85,16.17,4.8827,1.9379,0.53,4.15,1.1737,0.027,0.4496,95,22.97343333
10365,27.28,59.85,16.18,4.9063,1.9372,0.51,4.16,1.1736,0.027,0.4534,95,22.97861111
10366,27.28,59.85,16.18,4.907,1.9418,0.54,4.42,1.17,0.0272,0.4369,95,22.97698889
10367,27.27,59.82,16.17,4.9099,1.963,0.51,4.4,1.1705,0.0269,0.4398,95,22.97445556
10368,27.28,59.82,16.17,4.8856,1.9474,0.55,4.29,1.1705,0.0273,0.4483,95,22.97212222
10369,27.28,59.82,16.17,4.882,1.9588,0.6,4.44,1.1714,0.0272,0.4426,95,22.97244444
10370,27.28,59.82,16.17,4.9061,1.9587,0.51,4.04,1.1713,0.0271,0.4527,96,23.08732222
10371,27.27,59.82,16.17,4.9089,1.9621,0.57,4.15,1.133,0.0272,0.4495,96,23.0823
10372,27.27,59.82,16.17,4.9089,1.938,0.53,4.47,1.1726,0.0272,0.4431,96,23.08331111
10373,27.28,59.82,16.17,4.8896,1.9547,0.51,4.46,1.1328,0.0272,0.4483,97,23.1914
10374,27.27,59.82,16.17,4.9054,1.9425,0.59,4.6,1.1733,0.027,0.4366,97,23.19386667
10375,27.27,59.82,16.17,4.908,1.9481,0.59,4.24,1.1722,0.027,0.4382,97,23.19483333
10376,27.28,59.85,16.18,4.8869,1.9515,0.59,4.28,1.1718,0.0271,0.4472,98,23.3105
10377,27.27,59.85,16.17,4.9055,1.9911,0.5,4.52,1.1736,0.0271,0.4437,98,23.31455556
10378,27.27,59.85,16.17,4.8877,1.9431,0.49,4.48,1.1718,0.0272,0.4435,98,23.30703333
10379,27.26,59.81,16.16,4.8868,1.9612,0.52,4.41,1.1724,0.027,0.4378,98,23.30168889
10380,27.27,59.85,16.17,4.9058,1.9677,0.57,4.36,1.1329,0.027,0.4371,98,23.30672222
10381,27.27,59.85,16.17,4.8957,1.9692,0.53,4.38,1.1725,0.027,0.4377,97,23.19912222
10382,27.27,59.85,16.17,4.8868,1.968,0.58,4.26,1.1723,0.027,0.438,97,23.19801111
10383,27.28,59.85,16.18,4.846,1.9486,0.55,4.34,1.1727,0.0268,0.4416,97,23.19396667
10384,27.26,59.81,16.16,4.8929,1.9403,0.6,4.26,1.1733,0.0271,0.4484,96,23.07911111
10385,27.27,59.85,16.17,4.8853,1.9672,0.61,4.3,1.1735,0.0272,0.4421,96,23.08725556
10386,27.27,59.82,16.17,4.9074,1.9406,0.59,4.4,1.1735,0.0271,0.4414,96,23.08333333
10387,27.27,59.82,16.17,4.8898,1.945,0.56,4.13,1.1736,0.0271,0.4372,95,22.9703
10388,27.27,59.82,16.17,4.8818,1.9594,0.53,4.44,1.1728,0.0271,0.437,95,22.9709
10389,27.28,59.82,16.17,4.9061,1.9701,0.55,4.28,1.1733,0.0271,0.4385,95,22.97612222
10390,27.26,59.81,16.16,4.8831,1.977,0.52,4.63,1.1733,0.027,0.4313,95,22.96907778
10391,27.27,59.85,16.17,4.9054,1.9743,0.59,4.54,1.1725,0.027,0.4368,94,22.86733333
10392,27.27,59.85,16.17,4.9063,1.9714,0.52,4.5,1.173,0.027,0.443,94,22.86785556
10393,27.28,59.82,16.17,4.8851,1.9718,0.66,4.28,1.1728,0.0271,0.4367,94,22.86261111
10394,27.28,59.85,16.18,4.8769,1.9579,0.62,4.38,1.1738,0.0271,0.437,94,22.86474444
10395,27.27,59.82,16.17,4.8792,1.9551,0.64,4.32,1.173,0.027,0.4411,95,22.9706
10396,27.28,59.85,16.18,4.8818,1.9466,0.08,4.24,1.1726,0.0271,0.4367,95,22.97497778
10397,27.28,59.82,16.17,4.9119,1.9608,0.61,4.05,1.1732,0.027,0.4511,96,23.08822222
10398,27.27,59.82,16.17,4.8764,1.9757,0.55,4.34,1.1729,0.0271,0.4453,96,23.08415556
10399,27.27,59.82,16.17,4.9077,1.9585,0.58,4.17,1.172,0.0271,0.4436,97,23.19654444
10400,27.29,59.85,16.19,4.9057,1.9826,0.59,4.28,1.1729,0.027,0.433,97,23.20568889
10401,27.26,59.84,16.16,4.9203,1.9509,0.62,4.48,1.1727,0.0271,0.4421,98,23.30812222
10402,27.27,59.82,16.17,4.92,1.9766,0.5,4.19,1.1731,0.0271,0.4487,98,23.31172222
10403,27.27,59.85,16.17,4.9098,1.9572,0.56,4.34,1.1732,0.0271,0.4367,99,23.42155556
10404,27.28,59.85,16.18,4.8462,1.9617,0.63,4.24,1.1731,0.0271,0.4385,98,23.30628889
10405,27.27,59.85,16.17,4.8817,1.9781,0.53,4.46,1.1744,0.027,0.4366,99,23.42086667
10406,27.28,59.85,16.18,4.886,1.961,0.54,4.21,1.1732,0.027,0.4383,98,23.31061111
10407,27.28,59.82,16.17,4.885,1.9727,0.57,4.47,1.1733,0.0271,0.4384,98,23.30738889
10408,27.28,59.85,16.18,4.8666,1.9776,0.53,4.26,1.1729,0.0269,0.4425,98,23.31072222
10409,27.28,59.85,16.18,4.9095,1.9386,0.55,4.2,1.1726,0.0271,0.4436,98,23.31126667
10410,27.28,59.85,16.18,4.907,1.9512,0.53,4.23,1.1721,0.0271,0.4457,98,23.31256667
10411,27.27,59.85,16.17,4.8874,1.975,0.56,4.4,1.1715,0.027,0.442,98,23.31032222
10412,27.26,59.84,16.16,4.9029,1.9475,0.55,4.01,1.1716,0.0271,0.4437,98,23.30586667
10413,27.26,59.84,16.16,4.8838,1.9582,0.59,4.42,1.1723,0.027,0.4438,99,23.41612222
10414,27.27,59.85,16.17,4.9069,1.9663,0.6,4.34,1.1721,0.027,0.4374,99,23.42218889
10415,27.28,59.85,16.18,4.8751,1.9654,0.52,4.28,1.1726,0.0271,0.4365,99,23.42074444
